,Unnamed: 0.1,Unnamed: 0,title,keyword,category,score,author,publisher,reviewnum
5965,5965,5966,수소 안전개론,에너지 연료 누출 정책 수립 이산화 탄소 친환경,"['국내도서 > 기술/공학 > 금속/재료 > 화학공학/공업화학', '국내도서 > 기술/공학 > 대학교재 > 화학공학', '국내도서 > 과학 > 화학 > 화학공학', '국내도서 > 대학교재 > 기술공학 > 화학공학']",0/0/0/0/0,"문일 , 김은정 , 이광희 저자(글)",청송미디어,0.0
5966,5966,5967,물리화학,토픽 분광법 포커스 메카 함수 성질,"['국내도서 > 과학 > 화학 > 물리화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",39/22/2/2/34,"Peter Atkins , Juilo de Paula , James Keeler 저자(글) · 안운선 번역",교보문고,44.0
5967,5967,5968,분광학강의,핵자기 분광법 분석법 공명 구조 해석 스핀,"['국내도서 > 과학 > 화학 > 분석화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",58/8/8/0/25,"Donald L. Pavia , Gary M. Lampman , George S. Kriz , James R. Vyvyan 저자(글) · 문석식 , 김진권 , 이석우 , 홍인석 번역",사이플러스,13.0
5968,5968,5969,이산화탄소 포집 저장 및 전환기술,개질 반응기 처리 기술 전기 화학 기후 변화 대응 기후 변화 협약,"['국내도서 > 기술/공학 > 환경/소방/도시/조경 > 환경이론 > 환경공학', '국내도서 > 기술/공학 > 금속/재료 > 화학공학/공업화학', '국내도서 > 기술/공학 > 대학교재 > 화학공학', '국내도서 > 과학 > 화학 > 화학공학', '국내도서 > 대학교재 > 기술공학 > 화학공학']",0/0/0/0/0,"김재창 , 김준모 , 김훈식 , 노동순 , 배윤상 , 심상준 , 이관영 , 이영무 , 이창하 , 정광덕 , 허대기 저자(글)",교문사(청문각),0.0
5969,5969,5970,무기화학,원소 배위 메카 니즘 이성질체 금속 유기,"['국내도서 > 과학 > 화학 > 무기화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",38/12/15/0/35,"Gary L. Miessler , Paul J. Fischer , Donald A. Tarr 저자(글) · 김주창 , 박영태 , 정진승 , 최문근 번역",자유아카데미,29.0
5970,5970,5971,Organic Chemistry NOTE 2,치환 반응 방향 족 화합물 알카인 알켄 라디칼 환원 반응,"['국내도서 > 기술/공학 > 의학 > 의학수험서 > MEET/DEET/PEET', '국내도서 > 과학 > 화학 > 유기화학']",62/15/8/0/15,김경훈 저자(글),NS Lab,14.0
5971,5971,5972,영어로 화학,반응식 오비탈 탄화수소 원소 주기율표 내지 탄소 화합물,"['국내도서 > 외국어 > 영어문법/독해/작문 > 영어독해 > 영어독해일반', '국내도서 > 과학 > 화학 > 화학이론']",0/60/0/0/40,원서읽기연구소 저자(글),이다새,7.0
5972,5972,5973,고마운 고분자 이야기,중합 플로리 분자량 볼츠만 내산 라디칼,"['국내도서 > 과학 > 화학 > 고분자화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",100/0/0/0/0,"박오옥 , 김범준 저자(글)",자유아카데미,1.0
5973,5973,5974,알기 쉬운 고분자 이야기,중합 그래핀 분자량 임프 프랙탈 데보라,"['국내도서 > 과학 > 화학 > 고분자화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",0/0/0/0/100,박오옥 저자(글),자유아카데미,3.0
5974,5974,5975,Organic Chemistry NOTE 1,치환 반응 알킬 알케인 작용기 디테일 숙지,"['국내도서 > 기술/공학 > 의학 > 의학수험서 > MEET/DEET/PEET', '국내도서 > 과학 > 화학 > 유기화학']",28/16/12/0/44,김경훈 저자(글),NS Lab,25.0
5975,5975,5976,나노콜로이드 화학,분석법 합성법 분산 응집 제어 지식 전달,"['국내도서 > 과학 > 화학 > 화학이론', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",0/0/0/0/0,유연태 저자(글),전북대학교출판문화원,0.0
5976,5976,5977,SMITH 핵심 유기화학,알케인 학기 과정 카복실산 분자 알데하이드 화합물,"['국내도서 > 과학 > 화학 > 유기화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",0/0/0/0/0,"Janice Gorzynsky Smith 저자(글) · 김민경 , 김민경 , 박경호 , 정윤성 번역 · 이경림 감수",교문사,0.0
5977,5977,5978,"기본유기화학(McMurry), 7/e",알카인 알케인 치환 반응 학제간 알켄 카복실산,"['국내도서 > 과학 > 화학 > 유기화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",38/25/0/0/38,"JOHN E. MCMURRY 저자(글) · 김경태 , 안광현 , 정낙철 번역",Cengage Learning,11.0
5978,5978,5979,화학공정계산,화학 공학 환경 공학 반응기 다상 스프레드시트 열역학,"['국내도서 > 기술/공학 > 금속/재료 > 화학공학/공업화학', '국내도서 > 기술/공학 > 대학교재 > 화학공학', '국내도서 > 과학 > 화학 > 화학공학', '국내도서 > 대학교재 > 기술공학 > 화학공학']",45/45/0/0/9,"Richard M. Felder , Ronald W. Rousseau , Lisa G. Bullard 저자(글) · 양오봉 , 김기석 , 김명수 , 김영호 , 서호준 , 신재순 , 이상록 번역",한티에듀,11.0
5979,5979,5980,유기화학 실험(제4판),환원 반응 이성질체 합성 재결정 상수 시약,"['국내도서 > 과학 > 화학 > 유기화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",100/0/0/0/0,김홍범 저자(글),자유아카데미,2.0
5980,5980,5981,기초일반화학,원소 오비탈 속도론 전기 화학 화합물 탄화수소,"['국내도서 > 과학 > 화학 > 화학이론', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",67/33/0/0/0,"THEODORE L. BROWN , LEMAY , BURSTEN 저자(글) · 기초화학교재연구회 번역",녹문당,5.0
5981,5981,5982,정밀 공업화학,계면 활성제 항균 도막 항암제 스테로이드 항간,"['국내도서 > 기술/공학 > 금속/재료 > 화학공학/공업화학', '국내도서 > 기술/공학 > 대학교재 > 화학공학', '국내도서 > 과학 > 화학 > 화학공학', '국내도서 > 대학교재 > 기술공학 > 화학공학']",0/0/0/0/0,조을룡 저자(글),드림플러스,0.0
5982,5982,5983,Brown 유기화학입문,알카인 알케인 분광법 카복실산 알켄 유도체,"['국내도서 > 과학 > 화학 > 유기화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",0/0/50/0/50,"William H. Brown , Thomas Poon 저자(글) · 유기화학교재연구회 번역",자유아카데미,2.0
5983,5983,5984,화학 교재 연구 및 지도,과학 수행평가 수업 모형 에스토니아 사범 대학 학습 지도,"['국내도서 > 과학 > 화학 > 화학이론', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",0/0/0/0/0,"남정희 , 김현경 , 김현정 , 박종석 , 박현주 , 백성혜 , 유선아 , 윤희숙 , 최애란 , 최원호 저자(글)",자유아카데미,0.0
5984,5984,5985,일반화학실험,실습실 환원 반응 화합물 원자량 보정 재결정,"['국내도서 > 과학 > 화학 > 일반화학실험', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",0/0/0/0/100,화학교재연구회 저자(글),사이플러스,1.0
5985,5985,5986,화학공학 유체역학,경계층 다공성 난류 점성 기포 매질,"['국내도서 > 기술/공학 > 금속/재료 > 화학공학/공업화학', '국내도서 > 기술/공학 > 대학교재 > 화학공학', '국내도서 > 과학 > 화학 > 화학공학', '국내도서 > 대학교재 > 기술공학 > 화학공학']",100/0/0/0/0,"James O. Wilkes 저자(글) · 윤도영 , 서양곤 , 이우걸 , 서동철 번역",사이플러스,1.0
5986,5986,5987,분석화학 실험,전극 도법 이온 수용액 화합물 질량,"['국내도서 > 과학 > 화학 > 분석화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",100/0/0/0/0,"대한화학회 분석화학 , 전기화학분과 저자(글)",사이플러스,3.0
5987,5987,5988,고분자화학,라디칼 분자량 합체 속도론 기초 구조 이온,"['국내도서 > 과학 > 화학 > 고분자화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",50/50/0/0/0,"안태완 , 김기수 저자(글)",문운당,3.0
5988,5988,5989,화학반응공학,반응기 비정상 양론 정상 상태 균일 생화학,"['국내도서 > 기술/공학 > 금속/재료 > 화학공학/공업화학', '국내도서 > 기술/공학 > 대학교재 > 화학공학', '국내도서 > 과학 > 화학 > 화학공학', '국내도서 > 대학교재 > 기술공학 > 화학공학']",14/29/14/0/43,"H. Scott Fogler 저자(글) · 박인수 , 이민규 , 이원묵 , 김영채 , 최호상 , 이태진 , 신채호 , 선우창신 번역",프로텍미디어,14.0
5989,5989,5990,화학의 눈으로 보면 녹색지구가 펼쳐진다,탄소 중립 이산화 탄소 워싱 물질 순환 페트라 토양,['국내도서 > 과학 > 화학 > 일반화학'],0/57/0/0/43,원정현 저자(글),갈매나무,7.0
5990,5990,5991,화학공학 열역학(9판),상평형 평형 유체 액체 기체 적용,"['국내도서 > 기술/공학 > 금속/재료 > 화학공학/공업화학', '국내도서 > 기술/공학 > 대학교재 > 화학공학', '국내도서 > 과학 > 화학 > 화학공학', '국내도서 > 대학교재 > 기술공학 > 화학공학']",0/0/0/0/0,"J. M. Smith , H. C. Van Ness , M. M. Abbott , M. T. Swihart 저자(글) · 김화용 , 여영구 , 임경희 번역",한티에듀,0.0
5991,5991,5992,기초 유기화학실험,원소 알케인 크로마토그래피 치환 반응 합성 설치 방법,"['국내도서 > 과학 > 화학 > 유기화학실험', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",0/0/0/0/0,조대원 저자(글),자유아카데미,0.0
5992,5992,5993,"광경화형(UV, EB, LED) 고분자재료의 물성과 응용",시험 방법 분광학 크로마토그래피 습식 광량 안료,"['국내도서 > 과학 > 화학 > 고분자화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",0/100/0/0/0,임진규 저자(글),한국학술정보,3.0
5993,5993,5994,전동기 냉각탑 밸브,냉각수 처리 구조 수록,"['국내도서 > 기술/공학 > 금속/재료 > 화학공학/공업화학', '국내도서 > 기술/공학 > 대학교재 > 화학공학', '국내도서 > 과학 > 화학 > 화학공학', '국내도서 > 대학교재 > 기술공학 > 화학공학']",0/0/0/0/0,산업훈련기술교재편찬회 저자(글),세화,0.0
5994,5994,5995,일반화학의 기초,원소 원자 이온 용액 반응식 반응,"['국내도서 > 과학 > 화학 > 일반화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",0/0/0/0/0,"Julia Burdge , Michelle Driessen 저자(글) · 박경호 외 번역",교문사(청문각),0.0
5995,5995,5996,석유화학공학,감압 왁스 정유 촉매 수소 정제,"['국내도서 > 기술/공학 > 금속/재료 > 화학공학/공업화학', '국내도서 > 기술/공학 > 대학교재 > 화학공학', '국내도서 > 과학 > 화학 > 화학공학', '국내도서 > 대학교재 > 기술공학 > 화학공학']",0/0/0/0/0,장구수 저자(글),동화기술,0.0
5996,5996,5997,화학공정안전,릴리프 리스크 용량 방출 판정 압력,"['국내도서 > 기술/공학 > 금속/재료 > 화학공학/공업화학', '국내도서 > 기술/공학 > 대학교재 > 화학공학', '국내도서 > 과학 > 화학 > 화학공학', '국내도서 > 대학교재 > 기술공학 > 화학공학']",0/0/0/0/100,"Daniel A. Crowl 저자(글) · 이영순 , 김태옥 , 박달재 , 백종배, 이근원, 이창준 번역",동화기술,2.0
5997,5997,5998,화학용어사전,원소 일산 이화학 주요 공식 전자 배치 선정 수록,"['국내도서 > 과학 > 화학 > 화학사전', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",50/50/0/0/0,화학용어사전편찬회 엮음,일진사,3.0
5998,5998,5999,유변학개론,엔지니어 학부 현장 지식 체계 텐서 고분자,"['국내도서 > 기술/공학 > 금속/재료 > 화학공학/공업화학', '국내도서 > 기술/공학 > 대학교재 > 화학공학', '국내도서 > 과학 > 화학 > 화학공학', '국내도서 > 대학교재 > 기술공학 > 화학공학']",0/0/0/0/0,안경현 저자(글),서울대학교출판문화원,0.0
5999,5999,6000,주기율표,양자 역학 원소 물리학 원자량 멘델레예프 도판 목록,"['국내도서 > 인문 > 인문교양총서 > 인문교양총서일반', '국내도서 > 과학 > 화학 > 화학이론']",0/100/0/0/0,에릭 셰리 저자(글) · 김명남 번역,교유서가,1.0
6000,6000,6001,화학공장의 응용설계와 건설,화학 공장 유틸리티 설계 기준 화재 예방 손실 제반 사항,"['국내도서 > 기술/공학 > 금속/재료 > 화학공학/공업화학', '국내도서 > 기술/공학 > 대학교재 > 화학공학', '국내도서 > 과학 > 화학 > 화학공학', '국내도서 > 대학교재 > 기술공학 > 화학공학']",0/0/0/0/100,김영호 저자(글),아진,1.0
6001,6001,6002,유기화학 길라잡이,알켄 라이드 명명법 유도체 치환 반응 속도론,"['국내도서 > 과학 > 화학 > 유기화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",50/0/0/0/50,Paula Yurkanis Bruice 저자(글) · 강종민 번역,라이프사이언스,2.0
6002,6002,6003,분석화학강의,분석법 분광 반응 속도 평형 분리 해답,"['국내도서 > 과학 > 화학 > 분석화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",60/0/0/0/40,"Douglas A. Skoog , Donald M. West , F. James Holler , Stanley R. Crouch 저자(글) · 분석화학연구회 번역",Cengage Learning,6.0
6003,6003,6004,화학공학입문설계,열전달 스프레드시트 염기 물리량 고학년 일반 학생,"['국내도서 > 기술/공학 > 금속/재료 > 화학공학/공업화학', '국내도서 > 기술/공학 > 대학교재 > 화학공학', '국내도서 > 과학 > 화학 > 화학공학', '국내도서 > 대학교재 > 기술공학 > 화학공학']",0/0/0/0/100,"Kenneth A. Solen , John N. Harb 저자(글) · 박진호 , 강성주 , 김선옥 번역",Wiley,1.0
6004,6004,6005,화공유체역학,압축성 정역학 다공성 항력 운동학 표면장력,"['국내도서 > 기술/공학 > 금속/재료 > 화학공학/공업화학', '국내도서 > 기술/공학 > 기계/역학/항공 > 유체역학', '국내도서 > 기술/공학 > 대학교재 > 기계공학', '국내도서 > 기술/공학 > 대학교재 > 화학공학', '국내도서 > 과학 > 화학 > 화학공학', '국내도서 > 대학교재 > 기술공학 > 기계공학', '국내도서 > 대학교재 > 기술공학 > 화학공학']",0/0/0/0/0,"William M. Deen 저자(글) · 윤도영 , 김진수 , 남재욱 , 류시옥 , 박병흥 , 오은석 , 이우걸 번역",한티미디어,0.0
6005,6005,6006,신소재 혁명(현대과학신서 31A),탈것 합금 아모르 프론티어 오보 퍼스,['국내도서 > 과학 > 화학 > 고분자화학'],0/0/0/0/0,일요경제신문사 엮음 저자(글) · 김계용 번역,전파과학사,0.0
6006,6006,6007,유기합성 화학반응,중합 탈수 결정법 탈리 수화 분해,"['국내도서 > 과학 > 화학 > 유기화학', '국내도서 > 과학 > 대학교재 > 화학', '국내도서 > 대학교재 > 자연과학 > 화학']",0/0/0/0/0,정평진 저자(글),범한서적,0.0
